GOTERM_BP_FAT,GO:0008654~phospholipid biosynthetic process,3,0.298804781,0.989570781,"PEMT, PIGM, PLD1",819,141,17911,0.46530538,1,1,0.989570781
GOTERM_CC_FAT,GO:0030529~intracellular ribonucleoprotein complex,35,3.486055777,0.990006257,"RBM28, RPL3, DYRK2, RPL10L, MRPS10, MSI1, BRCA1, TTF2, JAKMIP1, ZFP36L1, RBM3, TUBB5, TUBA1A, TRIM5, KHSRP, CWC22, IGF2BP1, GAR1, HNRNPA1, UTP14B, HNRNPA0, MRPS28, NPM1, RBPMS, CIRBP, ACTN4, WTIP, PTBP2, SND1, PAN2, H19, MEX3B, PAN3, HNRNPD, PABPC1",743,934,14413,0.726920206,1,1,0.990006257
GOTERM_CC_FAT,GO:1990904~ribonucleoprotein complex,35,3.486055777,0.990202914,"RBM28, RPL3, DYRK2, RPL10L, MRPS10, MSI1, BRCA1, TTF2, JAKMIP1, ZFP36L1, RBM3, TUBB5, TUBA1A, TRIM5, KHSRP, CWC22, IGF2BP1, GAR1, HNRNPA1, UTP14B, HNRNPA0, MRPS28, NPM1, RBPMS, CIRBP, ACTN4, WTIP, PTBP2, SND1, PAN2, H19, MEX3B, PAN3, HNRNPD, PABPC1",743,935,14413,0.726142751,1,1,0.990202914
GOTERM_CC_FAT,GO:0031300~intrinsic component of organelle membrane,4,0.398406375,0.990262805,"ARMCX3, CPT1A, SLC22A17, CHCHD6",743,160,14413,0.484959623,1,1,0.990262805
GOTERM_BP_FAT,GO:0009190~cyclic nucleotide biosynthetic process,3,0.298804781,0.990390512,"GUCY1A3, AKAP12, RAMP1",819,143,17911,0.458797613,1,1,0.990390512
GOTERM_CC_FAT,GO:0098798~mitochondrial protein complex,4,0.398406375,0.990665471,"COX8A, CHCHD6, ATPIF1, DNA2",743,161,14413,0.481947452,1,1,0.990665471
GOTERM_CC_FAT,GO:0005773~vacuole,42,4.183266932,0.990811626,"SCARB1, CDKN1B, SRC, STXBP2, PRCP, HMGB1, CPLX2, PLD1, PTPRF, GNAI1, NEURL1B, CD1D1, TUBA1A, SLC22A17, ERBB2, GPC3, VTI1A, LYN, RABGAP1L, PEG3, MMGT2, SORT1, STX8, TNK2, WDR72, VPS37B, ARHGAP27, IGF2R, GPR137B, CIT, MARCH3, ARHGAP32, MMP14, CLCN5, KIFC1, SLC9A7, KCNQ1, CDK2, GNB4, EXOC4, EZR, ASTN2",743,1097,14413,0.742691128,1,1,0.990811626
GOTERM_BP_FAT,GO:0002253~activation of immune response,8,0.796812749,0.990826548,"LYN, VAV3, TSPAN6, PRKCE, LCP2, HMGB1, EZR, SKAP1",819,316,17911,0.553654503,1,1,0.990826548
GOTERM_CC_FAT,GO:0005741~mitochondrial outer membrane,4,0.398406375,0.99105206,"ARMCX3, CPT1A, ACSL3, WASF1",743,162,14413,0.478972467,1,1,0.99105206
GOTERM_BP_FAT,GO:0007286~spermatid development,5,0.498007968,0.991151061,"BRIP1, H3F3B, HMGB2, TRIP13, FANCG",819,219,17911,0.499300294,1,1,0.991151061
GOTERM_BP_FAT,GO:0002440~production of molecular mediator of immune response,4,0.398406375,0.991971149,"SPON2, ATAD5, WHSC1, ITM2A",819,186,17911,0.470308664,1,1,0.991971149
GOTERM_BP_FAT,GO:0002440~production of molecular mediator of immune response,4,0.398406375,0.991971149,"SPON2, ATAD5, WHSC1, ITM2A",819,186,17911,0.470308664,1,1,0.991971149
GOTERM_BP_FAT,GO:0002449~lymphocyte mediated immunity,6,0.597609562,0.993009885,"CD24A, CD1D1, ATAD5, IGF2, HMGB1, WHSC1",819,260,17911,0.504677374,1,1,0.993009885
GOTERM_BP_FAT,GO:0002449~lymphocyte mediated immunity,6,0.597609562,0.993009885,"CD24A, CD1D1, ATAD5, IGF2, HMGB1, WHSC1",819,260,17911,0.504677374,1,1,0.993009885
GOTERM_BP_FAT,GO:0006952~defense response,50,4.980079681,0.995143718,"SPON2, HMGB2, MRPS10, HMGB1, CHAF1B, CD1D1, MDK, MYC, PBK, KDM6B, COX8A, USP46, UNC13B, APOBEC3, CAMK1D, PRKCE, YWHAZ, MTSS1, NOV, ELF4, FANCD2, KCNQ1, TRIM59, ARHGEF2, RNASEL, SRC, STK39, SLC1A3, PRCP, ADAMTS12, PLD1, SLFN9, THBS1, SLC7A2, TSPAN6, SPP1, SUSD4, TSPAN2, SLIT2, ATG7, CD276, HNRNPA0, LYN, AFAP1L2, TNFRSF9, TNK2, IGF2, FN1, CD24A, ACIN1",819,1481,17911,0.738330617,1,1,0.995143718
GOTERM_BP_FAT,GO:0071222~cellular response to lipopolysaccharide,5,0.498007968,0.995310041,"LYN, SPON2, SRC, PRKCE, HMGB2",819,237,17911,0.461378753,1,1,0.995310041
GOTERM_BP_FAT,GO:0071219~cellular response to molecule of bacterial origin,5,0.498007968,0.996480429,"LYN, SPON2, SRC, PRKCE, HMGB2",819,245,17911,0.446313324,1,1,0.996480429
GOTERM_BP_FAT,GO:0043603~cellular amide metabolic process,32,3.187250996,0.996585054,"ZCCHC11, RPL3, SHMT1, RPL10L, EIF5A2, MRPS10, TYMS, THBS1, FARS2, PTMS, ZFP36L1, RBM3, UGCG, KHSRP, ERBB2, IGF2BP1, EIF4EBP1, NCK2, IGF2BP2, LTA4H, SOX4, NPM1, GSR, CIRBP, CDKAL1, WTIP, EEF1A1, CNOT6, HNRNPD, PEMT, ST6GALNAC3, RBMS3",819,1034,17911,0.676807826,1,1,0.996585054
GOTERM_BP_FAT,GO:0002285~lymphocyte activation involved in immune response,3,0.298804781,0.997347624,"ATAD5, WHSC1, ITM2A",819,174,17911,0.377057808,1,1,0.997347624
GOTERM_BP_FAT,GO:0002250~adaptive immune response,9,0.896414343,0.997515566,"LYN, CD24A, CD1D1, ALCAM, ATAD5, HMGB1, WHSC1, PAG1, SKAP1",819,391,17911,0.503386639,1,1,0.997515566
GOTERM_BP_FAT,GO:0009607~response to biotic stimulus,33,3.28685259,0.99785264,"SPON2, SCARB1, ZCCHC11, RNASEL, SRC, HMGB2, MRPS10, SLC1A3, HMGB1, PLD1, SLFN9, CHAF1B, BCL2L11, MYC, TSPAN6, CFL1, STMN1, ATG7, HNRNPA0, COX8A, LYN, UNC13B, GUCY1A3, APOBEC3, PRKCE, TNFRSF9, ATG10, MTSS1, CD24A, CDK6, KCNQ1, TXNIP, ACIN1",819,1084,17911,0.665764432,1,1,0.99785264
GOTERM_BP_FAT,GO:0006518~peptide metabolic process,25,2.490039841,0.998108814,"ZCCHC11, RPL3, RPL10L, EIF5A2, MRPS10, THBS1, FARS2, PTMS, ZFP36L1, RBM3, KHSRP, ERBB2, IGF2BP1, EIF4EBP1, NCK2, LTA4H, SOX4, NPM1, GSR, CIRBP, CDKAL1, WTIP, EEF1A1, HNRNPD, RBMS3",819,872,17911,0.626988328,1,1,0.998108814
GOTERM_BP_FAT,GO:0098542~defense response to other organism,16,1.593625498,0.998145122,"COX8A, UNC13B, SPON2, RNASEL, APOBEC3, HMGB2, SLC1A3, MRPS10, PLD1, SLFN9, MTSS1, CHAF1B, TSPAN6, KCNQ1, ACIN1, ATG7",819,616,17911,0.568035139,1,1,0.998145122
GOTERM_BP_FAT,GO:0002460~adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,5,0.498007968,0.998738324,"CD24A, CD1D1, ATAD5, HMGB1, WHSC1",819,273,17911,0.400537598,1,1,0.998738324
GOTERM_BP_FAT,GO:0002237~response to molecule of bacterial origin,9,0.896414343,0.998785042,"LYN, SPON2, CD24A, SCARB1, SRC, PRKCE, TNFRSF9, HMGB2, HNRNPA0",819,414,17911,0.475420715,1,1,0.998785042
GOTERM_CC_FAT,GO:0005840~ribosome,6,0.597609562,0.99921879,"RBM3, MRPS28, NPM1, RPL3, RPL10L, MRPS10",743,286,14413,0.406959124,1,1,0.99921879
GOTERM_CC_FAT,GO:0019866~organelle inner membrane,12,1.195219124,0.999275311,"COX8A, LYN, CPT1A, SRC, CHCHD6, ATPIF1, SLC1A3, HMGCS2, SFXN2, TYMS, LMNB1, TMPO",743,467,14413,0.49845957,1,1,0.999275311
GOTERM_BP_FAT,GO:0032496~response to lipopolysaccharide,8,0.796812749,0.999359171,"LYN, SPON2, SCARB1, SRC, PRKCE, TNFRSF9, HMGB2, HNRNPA0",819,400,17911,0.437387057,1,1,0.999359171
GOTERM_BP_FAT,GO:0034660~ncRNA metabolic process,9,0.896414343,0.999378781,"ZCCHC11, NPM1, RNASEL, ERI2, GAR1, CDKAL1, INTS7, UTP14B, FARS2",819,435,17911,0.45246937,1,1,0.999378781
GOTERM_CC_FAT,GO:0005743~mitochondrial inner membrane,10,0.996015936,0.999394251,"COX8A, LYN, CPT1A, SRC, CHCHD6, ATPIF1, SLC1A3, HMGCS2, SFXN2, TYMS",743,415,14413,0.467430962,1,1,0.999394251
GOTERM_CC_FAT,GO:0044429~mitochondrial part,27,2.689243028,0.9994651,"SRC, MRPS10, SLC1A3, BRCA1, TYMS, FARS2, ALDH1B1, CHCHD6, PDK3, HMGCS2, WASF1, COX8A, LYN, MRPS28, PRELID2, CPT1A, ATPIF1, ACSL3, ARMCX3, RAD51, ACOT2, TXNIP, PEMT, SFXN2, CASQ1, DNA2, ABCG2",743,870,14413,0.602018843,1,1,0.9994651
GOTERM_BP_FAT,GO:0006955~immune response,36,3.585657371,0.999473992,"SPON2, EDA, SRC, STXBP2, HMGB2, HMGB1, CPLX2, THBS1, IGF1R, CD1D1, ALCAM, MYC, TSPAN6, SUSD4, WHSC1, PAG1, LYN, KDM6B, VAV3, APOBEC3, ATAD5, PRKCE, TNK2, TNFRSF9, IGF2, SMAD6, YWHAZ, CD24A, COL3A1, ELF4, TRIM59, LCP2, ARHGEF2, EZR, ITM2A, SKAP1",819,1233,17911,0.638521252,1,1,0.999473992
GOTERM_BP_FAT,GO:0045087~innate immune response,15,1.494023904,0.999607739,"LYN, SPON2, APOBEC3, SRC, PRKCE, TNK2, IGF2, HMGB2, HMGB1, CD1D1, ELF4, MYC, TSPAN6, TRIM59, ARHGEF2",819,643,17911,0.510171529,1,1,0.999607739
GOTERM_BP_FAT,GO:0051707~response to other organism,28,2.788844622,0.999627492,"SPON2, SCARB1, RNASEL, SRC, HMGB2, MRPS10, SLC1A3, PLD1, SLFN9, CHAF1B, BCL2L11, TSPAN6, CFL1, STMN1, ATG7, HNRNPA0, COX8A, LYN, UNC13B, GUCY1A3, APOBEC3, PRKCE, TNFRSF9, MTSS1, CD24A, CDK6, KCNQ1, ACIN1",819,1027,17911,0.596243311,1,1,0.999627492
GOTERM_BP_FAT,GO:0043207~response to external biotic stimulus,28,2.788844622,0.999636121,"SPON2, SCARB1, RNASEL, SRC, HMGB2, MRPS10, SLC1A3, PLD1, SLFN9, CHAF1B, BCL2L11, TSPAN6, CFL1, STMN1, ATG7, HNRNPA0, COX8A, LYN, UNC13B, GUCY1A3, APOBEC3, PRKCE, TNFRSF9, MTSS1, CD24A, CDK6, KCNQ1, ACIN1",819,1028,17911,0.595663308,1,1,0.999636121
GOTERM_CC_FAT,GO:0005740~mitochondrial envelope,17,1.693227092,0.999842344,"COX8A, LYN, PRELID2, CPT1A, SRC, ATPIF1, SLC1A3, ACSL3, TYMS, ARMCX3, CHCHD6, TXNIP, PEMT, HMGCS2, SFXN2, WASF1, ABCG2",743,652,14413,0.50578611,1,1,0.999842344
GOTERM_CC_FAT,GO:0031966~mitochondrial membrane,15,1.494023904,0.999888102,"COX8A, LYN, CPT1A, SRC, ATPIF1, SLC1A3, ACSL3, TYMS, ARMCX3, CHCHD6, PEMT, HMGCS2, SFXN2, WASF1, ABCG2",743,607,14413,0.479367008,1,1,0.999888102
GOTERM_MF_FAT,GO:0003735~structural constituent of ribosome,3,0.298804781,0.999941554,"RPL3, RPL10L, MRPS10",767,264,16866,0.249881474,1,1,0.999941554
GOTERM_BP_FAT,GO:0050906~detection of stimulus involved in sensory perception,4,0.398406375,0.999994234,"SEMA5A, MYC, COL11A1, TULP1",819,365,17911,0.239664141,1,1,0.999994234
GOTERM_BP_FAT,GO:0051606~detection of stimulus,6,0.597609562,0.999995742,"SEMA5A, SCARB1, MYC, COL11A1, TULP1, SOX4",819,461,17911,0.28463366,1,1,0.999995742
GOTERM_BP_FAT,GO:0009617~response to bacterium,11,1.09561753,0.999997806,"LYN, UNC13B, SPON2, CD24A, SCARB1, SRC, PRKCE, TNFRSF9, HMGB2, PLD1, HNRNPA0",819,672,17911,0.357980479,1,1,0.999997806
GOTERM_BP_FAT,GO:0050877~neurological system process,49,4.880478088,0.999999996,"SEMA5A, B4GALT2, CDKN1B, TUSC3, OLFR608, OLFR609, RORB, AFF2, FAM107B, UCHL1, CCND2, SYNGAP1, MDK, MYC, CASP3, FAM65B, EN1, NAV2, FOXP2, NOV, ITGA8, DBN1, SLC24A2, BHLHB9, COL11A1, NRXN3, SLC1A3, TULP1, PTN, HMGCR, JAKMIP1, OLFR628, RTN4, CACNA1H, GJC1, NCAM1, PDE6A, ATG7, MYH10, FZD2, PLK2, IGF2, PBX3, LAMB1, MEIS2, TBX18, COL1A1, PPP1R1B, SPRY2",819,2077,17911,0.515935624,1,1,0.999999996
GOTERM_BP_FAT,GO:0007600~sensory perception,25,2.490039841,1,"SEMA5A, CDKN1B, COL11A1, OLFR608, SLC1A3, RORB, OLFR609, TULP1, OLFR628, RTN4, CACNA1H, FAM107B, GJC1, UCHL1, MYC, CASP3, FAM65B, NCAM1, PDE6A, FZD2, NAV2, TBX18, COL1A1, NOV, SPRY2",819,1691,17911,0.323319824,1,1,1
GOTERM_MF_FAT,GO:0004871~signal transducer activity,55,5.478087649,1,"SEMA5A, DDR1, ROBO2, SCARB1, EDA, NRK, GRIK5, OLFR608, GRIK3, OLFR609, PTH1R, RORB, CELSR1, ANTXR1, PTPRF, IGF1R, ROBO1, TRIM5, SLC22A17, RGS6, UNC13B, EPHA7, SEMA6A, UNC5B, GPR162, SFRP1, ROR1, ROR2, NPTXR, STK39, LPAR3, LPAR4, OLFR628, GNAI1, STK3, GPR153, GNG2, ERBB4, TSPAN6, ERBB2, ECT2, PAG1, GRIA3, PLXNA3, MAP2K6, FZD2, SORT1, VDR, PLK2, TNFRSF9, FZD8, SMAD6, IGF2R, GNB4, RAMP1",767,2694,16866,0.44893331,1,1,1
GOTERM_MF_FAT,GO:0099600~transmembrane receptor activity,38,3.784860558,1,"SEMA5A, DDR1, ROBO2, GRIK5, GRIK3, OLFR608, LPAR3, RORB, OLFR609, PTH1R, LPAR4, CELSR1, ANTXR1, PTPRF, OLFR628, IGF1R, ROBO1, GPR153, SLC22A17, ERBB4, ERBB2, GRIA3, PLXNA3, EPHA7, SEMA6A, FZD2, KCNH6, SORT1, UNC5B, TNFRSF9, FZD8, IGF2R, GPR162, SFRP1, ROR1, ROR2, NPTXR, RAMP1",767,2365,16866,0.353320782,1,1,1
GOTERM_MF_FAT,GO:0004872~receptor activity,45,4.482071713,1,"SEMA5A, DDR1, ROBO2, SCARB1, GRIK5, GRIK3, SLC40A1, OLFR608, LPAR3, RORB, OLFR609, PTH1R, LPAR4, CELSR1, ANTXR1, PTPRF, OLFR628, IGF1R, ROBO1, GPR153, TRIM5, SLC22A17, ERBB4, SV2A, ERBB2, GRIA3, PLXNA3, UNC13B, EPHA7, SEMA6A, FZD2, KCNH6, VDR, SORT1, UNC5B, TNFRSF9, FZD8, IGF2R, GPR162, SFRP1, RTN4RL1, ROR1, ROR2, NPTXR, RAMP1",767,2634,16866,0.375676021,1,1,1
GOTERM_MF_FAT,GO:0060089~molecular transducer activity,45,4.482071713,1,"SEMA5A, DDR1, ROBO2, SCARB1, GRIK5, GRIK3, SLC40A1, OLFR608, LPAR3, RORB, OLFR609, PTH1R, LPAR4, CELSR1, ANTXR1, PTPRF, OLFR628, IGF1R, ROBO1, GPR153, TRIM5, SLC22A17, ERBB4, SV2A, ERBB2, GRIA3, PLXNA3, UNC13B, EPHA7, SEMA6A, FZD2, KCNH6, VDR, SORT1, UNC5B, TNFRSF9, FZD8, IGF2R, GPR162, SFRP1, RTN4RL1, ROR1, ROR2, NPTXR, RAMP1",767,2634,16866,0.375676021,1,1,1
GOTERM_MF_FAT,GO:0004888~transmembrane signaling receptor activity,37,3.685258964,1,"SEMA5A, DDR1, ROBO2, GRIK5, GRIK3, OLFR608, LPAR3, RORB, OLFR609, PTH1R, LPAR4, CELSR1, ANTXR1, PTPRF, OLFR628, IGF1R, ROBO1, GPR153, SLC22A17, ERBB4, ERBB2, GRIA3, PLXNA3, EPHA7, SEMA6A, FZD2, SORT1, UNC5B, TNFRSF9, FZD8, IGF2R, GPR162, SFRP1, ROR1, ROR2, NPTXR, RAMP1",767,2321,16866,0.350544628,1,1,1
GOTERM_MF_FAT,GO:0038023~signaling receptor activity,41,4.083665339,1,"SEMA5A, DDR1, ROBO2, SCARB1, GRIK5, GRIK3, OLFR608, LPAR3, RORB, OLFR609, PTH1R, LPAR4, CELSR1, ANTXR1, PTPRF, OLFR628, IGF1R, ROBO1, GPR153, TRIM5, SLC22A17, ERBB4, ERBB2, GRIA3, PLXNA3, UNC13B, EPHA7, SEMA6A, FZD2, VDR, SORT1, UNC5B, TNFRSF9, FZD8, IGF2R, GPR162, SFRP1, ROR1, ROR2, NPTXR, RAMP1",767,2420,16866,0.372550562,1,1,1
GOTERM_MF_FAT,GO:0004930~G-protein coupled receptor activity,16,1.593625498,1,"FZD2, GRIK3, OLFR608, FZD8, LPAR3, RORB, OLFR609, LPAR4, PTH1R, CELSR1, IGF2R, OLFR628, GPR162, SFRP1, GPR153, RAMP1",767,1969,16866,0.178686194,1,1,1
GOTERM_BP_FAT,GO:0007608~sensory perception of smell,5,0.498007968,1,"FZD2, OLFR608, OLFR609, NAV2, OLFR628",819,1143,17911,0.09566646,1,1,1
GOTERM_MF_FAT,GO:0004984~olfactory receptor activity,3,0.298804781,1,"OLFR608, OLFR609, OLFR628",767,1154,16866,0.057165259,1,1,1
GOTERM_BP_FAT,GO:0007606~sensory perception of chemical stimulus,5,0.498007968,1,"FZD2, OLFR608, OLFR609, NAV2, OLFR628",819,1281,17911,0.085360472,1,1,1
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
