Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_BP_FAT,GO:0061387~regulation of extent of cell growth,9,0.872938894,0.222633169,"RTN4R, SEMA4A, GOLGA4, BDNF, MYO5B, TWF2, MAPT, SEMA3F, RGMA",887,117,17911,1.553291128,1,1,0.952059004
GOTERM_BP_FAT,GO:0001558~regulation of cell growth,25,2.424830262,0.224793057,"RTN4R, CNTF, NDUFA13, HTRA3, CLSTN1, FAM107A, TWF2, SEMA3F, CYR61, WISP2, DNAJB2, GOLGA4, SESN1, APBB1, IGFBP6, SEMA4A, BDNF, RGMA, BCL6, MYO5B, TRIP10, NDUFS3, PI16, MAPT, SLC25A33",887,410,17911,1.231267358,1,1,0.952059004
GOTERM_BP_FAT,GO:1990138~neuron projection extension,11,1.066925315,0.25031557,"RTN4R, SEMA4A, IMPACT, GOLGA4, SLC9A6, BDNF, LAMB2, MYO5B, TWF2, MAPT, SEMA3F",887,157,17911,1.414781091,1,1,0.952059004
GOTERM_BP_FAT,GO:0030516~regulation of axon extension,8,0.775945684,0.25550642,"RTN4R, SEMA4A, GOLGA4, BDNF, MYO5B, TWF2, MAPT, SEMA3F",887,104,17911,1.553291128,1,1,0.952059004
GOTERM_BP_FAT,GO:0050770~regulation of axonogenesis,12,1.163918526,0.266854654,"RET, RTN4R, SEMA4A, GOLGA4, BDNF, AMIGO1, MYO5B, PTEN, TWF2, MAPT, SEMA3F, RGMA",887,178,17911,1.361311326,1,1,0.952059004
GOTERM_BP_FAT,GO:0050772~positive regulation of axonogenesis,6,0.581959263,0.342688907,"GOLGA4, BDNF, AMIGO1, MYO5B, TWF2, MAPT",887,78,17911,1.553291128,1,1,0.952059004
GOTERM_BP_FAT,GO:0048589~developmental growth,39,3.782735209,0.345195414,"RTN4R, CSF1, PTEN, TWF2, SEMA3F, ADRA1A, ACACB, ENO3, MTM1, GOLGA4, SPR, SIX4, PSAP, APOD, PDLIM5, WDTC1, STAT5B, SEMA4A, GSN, LAMB2, BDNF, ESRRB, STAT3, PTPN11, RGMA, IMPACT, P2RX5, GPAM, SLC9A6, NDUFS6, MYO5B, TRIP10, PI16, MAPT, ATF5, FGFR3, STK40, LGMN, LY6E",887,714,17911,1.10296723,1,1,0.952059004
GOTERM_BP_FAT,GO:0007409~axonogenesis,24,2.327837051,0.345830592,"RTN4R, NTNG2, CSF1R, SEMA4A, RAB3A, DST, BDNF, LAMB2, AMIGO1, PTEN, TWF2, PTPN11, ADCY1, SEMA3F, RGMA, GOLGA4, NR4A3, SLC9A6, MYO5B, MAPT, APBB1, FGFR3, EPHB1, SCN1B",887,421,17911,1.151132618,1,1,0.952059004
GOTERM_BP_FAT,GO:0016049~cell growth,26,2.521823472,0.368282781,"RTN4R, CNTF, NDUFA13, TWF2, SEMA3F, ADRA1A, DNAJB2, GOLGA4, SESN1, APBB1, PDLIM5, SEMA4A, LAMB2, BDNF, ENTPD5, EMP3, RGMA, IMPACT, BCL6, SLC9A6, MYO5B, TRIP10, NDUFS3, PI16, MAPT, SLC25A33",887,466,17911,1.126636054,1,1,0.952059004
GOTERM_BP_FAT,GO:0048639~positive regulation of developmental growth,11,1.066925315,0.446489647,"STAT5B, GOLGA4, CSF1, GPAM, BDNF, MYO5B, TRIP10, TWF2, MAPT, ACACB, MTM1",887,187,17911,1.187810863,1,1,0.952059004
GOTERM_BP_FAT,GO:0010769~regulation of cell morphogenesis involved in differentiation,20,1.93986421,0.471934291,"RET, RTN4R, DOCK5, SEMA4A, BDNF, AMIGO1, DTNBP1, PTEN, TWF2, FBLN1, SEMA3F, VASN, RGMA, GOLGA4, SDHAF2, MYO5B, ID1, ENPP2, MAPT, PDLIM5",887,371,17911,1.08855982,1,1,0.952059004
GOTERM_BP_FAT,GO:0060560~developmental growth involved in morphogenesis,13,1.260911736,0.473120774,"RTN4R, SEMA4A, CSF1, BDNF, LAMB2, TWF2, SEMA3F, RGMA, GOLGA4, IMPACT, SLC9A6, MYO5B, MAPT",887,231,17911,1.136390479,1,1,0.952059004
GOTERM_BP_FAT,GO:0045927~positive regulation of growth,14,1.357904947,0.61743595,"STAT5B, CNTF, CSF1, BDNF, WFS1, TWF2, ACACB, MTM1, GOLGA4, GPAM, MYO5B, TRIP10, MAPT, SLC25A33",887,277,17911,1.020573954,1,1,0.952059004
GOTERM_BP_FAT,GO:0030307~positive regulation of cell growth,8,0.775945684,0.752745391,"CNTF, GOLGA4, BDNF, MYO5B, TRIP10, TWF2, MAPT, SLC25A33",887,172,17911,0.939199287,1,1,0.952059004
GOTERM_BP_FAT,GO:0010770~positive regulation of cell morphogenesis involved in differentiation,8,0.775945684,0.831439816,"DOCK5, GOLGA4, BDNF, AMIGO1, MYO5B, ENPP2, TWF2, MAPT",887,189,17911,0.854721044,1,1,0.952059004
GOTERM_BP_FAT,GO:0032006~regulation of TOR signaling,6,0.581959263,0.313088618,"EPM2A, SESN1, GNA12, DDIT4, FNIP1, MTM1",887,75,17911,1.615422773,1,1,0.952059004
GOTERM_BP_FAT,GO:0031929~TOR signaling,5,0.484966052,0.553326542,"EPM2A, SESN1, DDIT4, FNIP1, MTM1",887,79,17911,1.278024346,1,1,0.952059004
GOTERM_BP_FAT,GO:0071222~cellular response to lipopolysaccharide,12,1.163918526,0.62920581,"GBP6, ZFP36, GBP10, AXL, GSTP1, ZC3H12A, SERPINE1, MRC1, CD36, TRIB1, B2M, ICAM1",887,237,17911,1.022419477,1,1,0.952059004
GOTERM_BP_FAT,GO:0071216~cellular response to biotic stimulus,13,1.260911736,0.664698111,"GBP6, GSTP1, SERPINE1, TMCO1, ICAM1, ZFP36, GBP10, AXL, ZC3H12A, MRC1, CD36, TRIB1, B2M",887,265,17911,0.990589437,1,1,0.952059004
GOTERM_BP_FAT,GO:0071219~cellular response to molecule of bacterial origin,12,1.163918526,0.672199098,"GBP6, ZFP36, GBP10, AXL, GSTP1, ZC3H12A, SERPINE1, MRC1, CD36, TRIB1, B2M, ICAM1",887,245,17911,0.989034351,1,1,0.952059004
GOTERM_MF_FAT,GO:0035591~signaling adaptor activity,4,0.387972842,0.421333251,"GRB14, RAPGEF1, PTPN11, SORBS1",829,48,16866,1.695416164,1,1,0.954282035
GOTERM_MF_FAT,"GO:0060090~binding, bridging",9,0.872938894,0.471785783,"DSP, GRB14, RAPGEF1, TCAP, PTPN11, BFAR, SORBS1, ANK1, OPTN",829,152,16866,1.204637801,1,1,0.954282035
GOTERM_BP_FAT,GO:2000107~negative regulation of leukocyte apoptotic process,6,0.581959263,0.26466937,"CD74, GPAM, AXL, KITL, DOCK8, RAG1",887,70,17911,1.730810114,1,1,0.952059004
GOTERM_BP_FAT,GO:0071594~thymocyte aggregation,7,0.678952473,0.277609393,"STAT5B, CD74, DNAJA3, FAS, SOS2, B2M, RAG1",887,89,17911,1.588196547,1,1,0.952059004
GOTERM_BP_FAT,GO:0045619~regulation of lymphocyte differentiation,11,1.066925315,0.287620525,"STAT5B, CD74, CYP26B1, BCL6, AXL, IRF1, ZBTB16, FAS, PTPN6, SOS2, RAG1",887,163,17911,1.36270326,1,1,0.952059004
GOTERM_BP_FAT,GO:1903039~positive regulation of leukocyte cell-cell adhesion,12,1.163918526,0.290649875,"STAT5B, CD74, NR4A3, TFRC, GPAM, DNAJA3, IRF1, ZBTB16, ICOSL, H2-AB1, ICAM1, RAG1",887,182,17911,1.331392396,1,1,0.952059004
GOTERM_BP_FAT,GO:0070233~negative regulation of T cell apoptotic process,3,0.290979631,0.33445205,"GPAM, DOCK8, RAG1",887,24,17911,2.524098083,1,1,0.952059004
GOTERM_BP_FAT,GO:0033077~T cell differentiation in thymus,6,0.581959263,0.382400396,"STAT5B, CD74, DNAJA3, FAS, B2M, RAG1",887,82,17911,1.477520829,1,1,0.952059004
GOTERM_BP_FAT,GO:0070229~negative regulation of lymphocyte apoptotic process,4,0.387972842,0.426180825,"CD74, GPAM, DOCK8, RAG1",887,48,17911,1.682732056,1,1,0.952059004
GOTERM_BP_FAT,GO:0002902~regulation of B cell apoptotic process,3,0.290979631,0.457928598,"CD74, PTEN, FNIP1",887,31,17911,1.954140452,1,1,0.952059004
GOTERM_BP_FAT,GO:0050870~positive regulation of T cell activation,10,0.969932105,0.480112745,"STAT5B, CD74, TFRC, GPAM, DNAJA3, IRF1, ZBTB16, ICOSL, H2-AB1, RAG1",887,172,17911,1.173999109,1,1,0.952059004
GOTERM_BP_FAT,GO:0045580~regulation of T cell differentiation,8,0.775945684,0.496443241,"STAT5B, CD74, CYP26B1, BCL6, IRF1, ZBTB16, SOS2, RAG1",887,134,17911,1.205539383,1,1,0.952059004
GOTERM_BP_FAT,GO:0045621~positive regulation of lymphocyte differentiation,6,0.581959263,0.508881236,"STAT5B, CD74, AXL, IRF1, ZBTB16, RAG1",887,95,17911,1.275333768,1,1,0.952059004
GOTERM_BP_FAT,GO:0051251~positive regulation of lymphocyte activation,14,1.357904947,0.541594619,"STAT5B, CD74, TFRC, ZBTB16, ICOSL, IGKC, GPAM, LAMP1, BCL6, AXL, DNAJA3, IRF1, RAG1, H2-AB1",887,263,17911,1.074901085,1,1,0.952059004
GOTERM_BP_FAT,GO:0045582~positive regulation of T cell differentiation,5,0.484966052,0.592732357,"STAT5B, CD74, IRF1, ZBTB16, RAG1",887,83,17911,1.216432811,1,1,0.952059004
GOTERM_BP_FAT,GO:0070232~regulation of T cell apoptotic process,3,0.290979631,0.595273787,"GPAM, DOCK8, RAG1",887,40,17911,1.51445885,1,1,0.952059004
GOTERM_BP_FAT,GO:0030217~T cell differentiation,12,1.163918526,0.656416803,"STAT5B, CD74, SEMA4A, BCL6, DNAJA3, IRF1, ZBTB16, WWP1, FAS, SOS2, B2M, RAG1",887,242,17911,1.001295107,1,1,0.952059004
GOTERM_BP_FAT,GO:0050879~multicellular organismal movement,5,0.484966052,0.244459462,"DMPK, SPR, MB, TCAP, MYH14",887,51,17911,1.979684771,1,1,0.952059004
GOTERM_BP_FAT,GO:0050881~musculoskeletal movement,5,0.484966052,0.244459462,"DMPK, SPR, MB, TCAP, MYH14",887,51,17911,1.979684771,1,1,0.952059004
GOTERM_BP_FAT,GO:0003009~skeletal muscle contraction,4,0.387972842,0.289868036,"DMPK, MB, TCAP, MYH14",887,38,17911,2.125556281,1,1,0.952059004
GOTERM_BP_FAT,GO:0003044~regulation of systemic arterial blood pressure mediated by a chemical signal,5,0.484966052,0.27753307,"ACE, RASL10B, SOD2, ADRA1A, CORIN",887,54,17911,1.869702284,1,1,0.952059004
GOTERM_BP_FAT,GO:0003073~regulation of systemic arterial blood pressure,7,0.678952473,0.374353869,"ACE, RASL10B, CD36, SOD2, ADRA1A, CORIN, IER3",887,100,17911,1.413494927,1,1,0.952059004
GOTERM_BP_FAT,GO:0001990~regulation of systemic arterial blood pressure by hormone,3,0.290979631,0.671378559,"ACE, RASL10B, CORIN",887,46,17911,1.316920739,1,1,0.952059004
GOTERM_BP_FAT,GO:0050886~endocrine process,5,0.484966052,0.75603567,"ACE, RASL10B, PTPN11, CORIN, AQP1",887,103,17911,0.980232265,1,1,0.952059004
GOTERM_BP_FAT,GO:0046852~positive regulation of bone remodeling,3,0.290979631,0.26012494,"TFRC, ATP6AP1, TRF",887,20,17911,3.0289177,1,1,0.952059004
GOTERM_BP_FAT,GO:0045780~positive regulation of bone resorption,3,0.290979631,0.26012494,"TFRC, ATP6AP1, TRF",887,20,17911,3.0289177,1,1,0.952059004
GOTERM_BP_FAT,GO:0046849~bone remodeling,7,0.678952473,0.260615029,"CSF1R, TFRC, ATP6AP1, LRP5, TRF, XDH, CTSS",887,87,17911,1.624706812,1,1,0.952059004
GOTERM_BP_FAT,GO:0048771~tissue remodeling,12,1.163918526,0.290649875,"CST3, CSF1R, TFRC, ATP6AP1, AXL, EPAS1, LRP5, TRF, NOL3, XDH, FGFR3, CTSS",887,182,17911,1.331392396,1,1,0.952059004
GOTERM_BP_FAT,GO:0045453~bone resorption,5,0.484966052,0.345336785,"TFRC, ATP6AP1, TRF, XDH, CTSS",887,60,17911,1.682732056,1,1,0.952059004
GOTERM_BP_FAT,GO:0045124~regulation of bone resorption,4,0.387972842,0.37219717,"CSF1R, TFRC, ATP6AP1, TRF",887,44,17911,1.835707697,1,1,0.952059004
GOTERM_BP_FAT,GO:0034105~positive regulation of tissue remodeling,3,0.290979631,0.423893873,"TFRC, ATP6AP1, TRF",887,29,17911,2.088908759,1,1,0.952059004
GOTERM_BP_FAT,GO:0042552~myelination,8,0.775945684,0.350443485,"GNPAT, AMIGO1, GPC1, PTEN, MAL, TRF, CLU, FGFR3",887,116,17911,1.392605839,1,1,0.952059004
GOTERM_BP_FAT,GO:0007272~ensheathment of neurons,8,0.775945684,0.366726399,"GNPAT, AMIGO1, GPC1, PTEN, MAL, TRF, CLU, FGFR3",887,118,17911,1.36900235,1,1,0.952059004
GOTERM_BP_FAT,GO:0008366~axon ensheathment,8,0.775945684,0.366726399,"GNPAT, AMIGO1, GPC1, PTEN, MAL, TRF, CLU, FGFR3",887,118,17911,1.36900235,1,1,0.952059004
GOTERM_BP_FAT,GO:0043393~regulation of protein binding,11,1.066925315,0.453181572,"ACE, ANGPT1, ID1, DTNBP1, MAPRE3, PPARA, SORL1, B2M, HERPUD1, RGMA, AES",887,188,17911,1.18149272,1,1,0.952059004
GOTERM_BP_FAT,GO:0051098~regulation of binding,14,1.357904947,0.807809128,"ACE, ANGPT1, DTNBP1, SORL1, AES, HERPUD1, RGMA, PER2, PLN, P2RY1, ID1, MAPRE3, PPARA, B2M",887,321,17911,0.880682197,1,1,0.952059004
GOTERM_BP_FAT,GO:0031623~receptor internalization,7,0.678952473,0.219483685,"ATAD1, ANGPT1, TFRC, MAGI2, ITGB2, DTNBP1, CD36",887,82,17911,1.723774301,1,1,0.952059004
GOTERM_BP_FAT,GO:0048259~regulation of receptor-mediated endocytosis,7,0.678952473,0.25222336,"ATAD1, ANGPT1, SERPINE1, MAGI2, DTNBP1, TRF, B2M",887,86,17911,1.643598752,1,1,0.952059004
GOTERM_BP_FAT,GO:0002090~regulation of receptor internalization,4,0.387972842,0.317321969,"ATAD1, ANGPT1, MAGI2, DTNBP1",887,40,17911,2.019278467,1,1,0.952059004
GOTERM_BP_FAT,GO:0043112~receptor metabolic process,10,0.969932105,0.34559659,"ATAD1, ANGPT1, TFRC, MAGI2, ITGB2, DTNBP1, CD36, PPARA, OPTN, LGMN",887,153,17911,1.319789848,1,1,0.952059004
GOTERM_BP_FAT,GO:0045807~positive regulation of endocytosis,9,0.872938894,0.359495973,"ATAD1, ANGPT1, AXL, SERPINE1, MAGI2, DTNBP1, TRF, CD36, B2M",887,136,17911,1.336287221,1,1,0.952059004
GOTERM_BP_FAT,GO:0030100~regulation of endocytosis,13,1.260911736,0.412311149,"ATAD1, ANGPT1, SERPINE1, MAGI2, DTNBP1, PTEN, TRF, AXL, PACSIN2, PACSIN3, CD36, B2M, PACSIN1",887,221,17911,1.187810863,1,1,0.952059004
GOTERM_BP_FAT,GO:0006897~endocytosis,28,2.715809893,0.446519289,"IFITM3, TFRC, WIPF3, ITGB2, SERPINE1, PTEN, LRP5, TRF, IGKC, FTH1, MRC1, PACSIN2, PACSIN3, CD36, B2M, ATP9A, PACSIN1, ATAD1, GSN, ANGPT1, SCARA5, MAGI2, DTNBP1, SORL1, MAPKAPK3, AXL, MAPKAPK2, TRIP10",887,525,17911,1.076948516,1,1,0.952059004
GOTERM_BP_FAT,GO:0016192~vesicle-mediated transport,55,5.334626576,0.720761486,"IFITM3, TRIM72, RAB3A, TFRC, ATP8A1, ITGB2, WIPF3, SERPINE1, PTEN, DYSF, TNFAIP2, TRF, DOC2G, GOLGA4, LAMP1, FTH1, MRC1, AP1S2, KIF1C, CD36, B2M, ATP6AP1, ADPRHL1, SCARA5, MAGI2, WIPI1, ANK1, MAPKAPK3, MAPKAPK2, VAMP5, OPTN, SAR1B, LRP5, IGKC, TGOLN1, PACSIN2, PACSIN3, CD300LG, SEC31B, ATP9A, PACSIN1, GPIHBP1, ATAD1, GSN, ANGPT1, TRAPPC10, TRAPPC5, DTNBP1, SORL1, YIF1A, NR4A3, AXL, MYO5B, TRIP10, RANGRF",887,1168,17911,0.950858867,1,1,0.952059004
GOTERM_BP_FAT,GO:0060627~regulation of vesicle-mediated transport,20,1.93986421,0.802348827,"ATAD1, RAB3A, ATP6AP1, ANGPT1, ADPRHL1, SERPINE1, MAGI2, DTNBP1, PTEN, TRF, SORL1, DOC2G, LAMP1, AXL, MYO5B, PACSIN2, PACSIN3, CD36, B2M, PACSIN1",887,453,17911,0.891513672,1,1,0.952059004
GOTERM_BP_FAT,GO:0060135~maternal process involved in female pregnancy,6,0.581959263,0.227294504,"PRDX3, BSG, AKR1B3, ADCY7, JUNB, CTSB",887,66,17911,1.835707697,1,1,0.952059004
GOTERM_BP_FAT,GO:0001893~maternal placenta development,4,0.387972842,0.276201181,"PRDX3, BSG, JUNB, CTSB",887,37,17911,2.183003748,1,1,0.952059004
GOTERM_BP_FAT,GO:0046697~decidualization,3,0.290979631,0.33445205,"BSG, JUNB, CTSB",887,24,17911,2.524098083,1,1,0.952059004
GOTERM_BP_FAT,GO:0001936~regulation of endothelial cell proliferation,8,0.775945684,0.211223187,"NR4A1, LRG1, VEGFB, ANG, F3, XDH, FGFR3, PGF",887,98,17911,1.648390585,1,1,0.952059004
GOTERM_BP_FAT,GO:0001935~endothelial cell proliferation,8,0.775945684,0.310152148,"NR4A1, LRG1, VEGFB, ANG, F3, XDH, FGFR3, PGF",887,111,17911,1.455335832,1,1,0.952059004
GOTERM_BP_FAT,GO:0050678~regulation of epithelial cell proliferation,19,1.842870999,0.332466824,"ERRFI1, INTU, VEGFB, PTEN, F3, PGF, NR4A1, ZFP36, LRG1, NR4A3, SIX4, KLF9, ID1, ANG, SCN5A, XDH, FGFR3, GLUL, LIMS2",887,323,17911,1.187810863,1,1,0.952059004
GOTERM_BP_FAT,GO:0050679~positive regulation of epithelial cell proliferation,11,1.066925315,0.359354701,"NR4A1, LRG1, NR4A3, ID1, VEGFB, ANG, SCN5A, F3, GLUL, FGFR3, PGF",887,174,17911,1.276555353,1,1,0.952059004
GOTERM_BP_FAT,GO:0050673~epithelial cell proliferation,20,1.93986421,0.499707072,"ERRFI1, INTU, VEGFB, PTEN, F3, PGF, NR4A1, ZFP36, LRG1, NR4A3, BC004004, KLF9, ID1, COL8A1, ANG, SCN5A, XDH, FGFR3, GLUL, LIMS2",887,377,17911,1.071235261,1,1,0.952059004
GOTERM_BP_FAT,GO:0072224~metanephric glomerulus development,3,0.290979631,0.204379667,"RET, LAMB2, AQP1",887,17,17911,3.563432588,1,1,0.952059004
GOTERM_BP_FAT,GO:0035850~epithelial cell differentiation involved in kidney development,4,0.387972842,0.317321969,"PODXL, LAMB2, MAGI2, KLF15",887,40,17911,2.019278467,1,1,0.952059004
GOTERM_BP_FAT,GO:0072073~kidney epithelium development,10,0.969932105,0.373822473,"RET, SIX4, BDNF, PODXL, LAMB2, CAT, MAGI2, KLF15, PGF, AQP1",887,157,17911,1.286164628,1,1,0.952059004
GOTERM_BP_FAT,GO:0061005~cell differentiation involved in kidney development,4,0.387972842,0.478447987,"PODXL, LAMB2, MAGI2, KLF15",887,52,17911,1.553291128,1,1,0.952059004
GOTERM_BP_FAT,GO:0072006~nephron development,9,0.872938894,0.480356389,"RET, ANGPT1, SIX4, PODXL, LAMB2, MAGI2, KLF15, PGF, AQP1",887,152,17911,1.195625408,1,1,0.952059004
GOTERM_BP_FAT,GO:0072009~nephron epithelium development,7,0.678952473,0.556546367,"SIX4, PODXL, LAMB2, MAGI2, KLF15, PGF, AQP1",887,121,17911,1.168177625,1,1,0.952059004
GOTERM_BP_FAT,GO:0072210~metanephric nephron development,3,0.290979631,0.622023231,"RET, LAMB2, AQP1",887,42,17911,1.442341762,1,1,0.952059004
GOTERM_BP_FAT,GO:0001656~metanephros development,5,0.484966052,0.68975352,"RET, SIX4, LAMB2, CTSH, AQP1",887,94,17911,1.074084291,1,1,0.952059004
GOTERM_BP_FAT,GO:0072080~nephron tubule development,3,0.290979631,0.9646639,"SIX4, PGF, AQP1",887,102,17911,0.593905431,1,1,0.9646639
GOTERM_BP_FAT,GO:0061326~renal tubule development,3,0.290979631,0.97023114,"SIX4, PGF, AQP1",887,106,17911,0.571493906,1,1,0.97023114
GOTERM_BP_FAT,GO:0032823~regulation of natural killer cell differentiation,3,0.290979631,0.222860088,"STAT5B, AXL, IRF1",887,18,17911,3.365464111,1,1,0.952059004
GOTERM_BP_FAT,GO:0032814~regulation of natural killer cell activation,4,0.387972842,0.317321969,"STAT5B, LAMP1, AXL, IRF1",887,40,17911,2.019278467,1,1,0.952059004
GOTERM_BP_FAT,GO:0001779~natural killer cell differentiation,3,0.290979631,0.388781848,"STAT5B, AXL, IRF1",887,27,17911,2.243642741,1,1,0.952059004
GOTERM_BP_FAT,GO:0045621~positive regulation of lymphocyte differentiation,6,0.581959263,0.508881236,"STAT5B, CD74, AXL, IRF1, ZBTB16, RAG1",887,95,17911,1.275333768,1,1,0.952059004
GOTERM_BP_FAT,GO:0030101~natural killer cell activation,5,0.484966052,0.673411531,"STAT5B, LAMP1, AXL, IRF1, ITGB2",887,92,17911,1.097433949,1,1,0.952059004
GOTERM_BP_FAT,GO:0042127~regulation of cell proliferation,88,8.535402522,0.26728782,"IFITM3, ERRFI1, CNTF, THRB, TFRC, CSF1, SERPINE1, PTEN, TRF, AKR1B3, CLU, CYR61, WISP2, AQP1, ZFP36, SIX4, FTH1, NAMPT, ENPP2, CTSH, VSIG4, SCN5A, PTGDS, GLUL, JUNB, ABCC4, TESC, MAGI2, ICOSL, F3, PGF, IRF1, RAPGEF1, ANG, TRIB1, ATF5, SOS2, OPTN, PTGFR, CSF1R, INTU, GSTP1, LRP5, FBLN1, KCNA5, PIK3R1, TOB2, NDRG2, CST3, SCUBE2, DNAJB2, PRDX3, MFN2, APOD, XDH, FKTN, CD74, PRNP, STAT5B, EGLN3, ACE, ANGPT1, BDNF, ZBTB16, STAT3, VEGFB, PRG4, SOD2, FOSL2, C330006A16RIK, PER2, FGF16, NR4A1, NR4A3, LRG1, GPAM, BCL6, KITL, WNK2, DNAJA3, ID1, KLF9, FAS, PTPN6, SLC25A33, FGFR3, LIMS2, H2-AB1",887,1642,17911,1.082195524,1,1,0.952059004
GOTERM_BP_FAT,GO:0008283~cell proliferation,99,9.602327837,0.275423107,"IFITM3, ERRFI1, CNTF, TFRC, CSF1, SERPINE1, CLU, AQP1, ZFP36, OGFOD1, FTH1, NAMPT, ENPP2, VSIG4, PTGDS, GLUL, JUNB, EPHB1, IFNAR2, ENTPD5, MAGI2, PGF, DDIT4, COL8A1, TRIB1, ATF5, OPTN, PTGFR, CSF1R, CD151, INTU, FBLN1, PIK3R1, NDRG2, SCUBE2, PRDX3, APOD, STAT5B, PRNP, ACE, BDNF, ZBTB16, ESRRB, PRG4, FOSL2, FGF16, NR4A1, NR4A3, BCL6, KITL, WNK2, ID1, FGFR3, H2-AB1, THRB, DOCK8, ITGB2, PTEN, TRF, AKR1B3, CYR61, WISP2, SIX4, CTSH, SCN5A, ABCC4, TESC, ICOSL, F3, IRF1, RAPGEF1, ANG, SOS2, GSTP1, LRP5, KCNA5, NOL3, TOB2, CST3, DNAJB2, MFN2, XDH, FKTN, CD74, IL33, ANGPT1, STAT3, VEGFB, SOD2, C330006A16RIK, PER2, LRG1, GPAM, BC004004, DNAJA3, KLF9, PTPN6, SLC25A33, LIMS2",887,1874,17911,1.066747963,1,1,0.952059004
GOTERM_BP_FAT,GO:0008284~positive regulation of cell proliferation,47,4.558680892,0.562285455,"PTGFR, CSF1R, CNTF, THRB, TFRC, CSF1, SERPINE1, PTEN, LRP5, TRF, KCNA5, AKR1B3, CLU, CYR61, AQP1, CST3, SCUBE2, PRDX3, NAMPT, ENPP2, CTSH, SCN5A, GLUL, CD74, ABCC4, STAT5B, STAT3, VEGFB, ICOSL, F3, PGF, FOSL2, C330006A16RIK, FGF16, NR4A1, NR4A3, LRG1, GPAM, BCL6, KITL, DNAJA3, ID1, PTPN6, ANG, SLC25A33, FGFR3, OPTN",887,943,17911,1.006427232,1,1,0.952059004
GOTERM_BP_FAT,GO:0008203~cholesterol metabolic process,8,0.775945684,0.318147463,"CYP27A1, FECH, SCP2, FDX1, CAT, HDLBP, LRP5, SORL1",887,112,17911,1.442341762,1,1,0.952059004
GOTERM_BP_FAT,GO:1902652~secondary alcohol metabolic process,8,0.775945684,0.358576869,"CYP27A1, FECH, SCP2, FDX1, CAT, HDLBP, LRP5, SORL1",887,117,17911,1.380703225,1,1,0.952059004
GOTERM_BP_FAT,GO:0016125~sterol metabolic process,8,0.775945684,0.374888344,"CYP27A1, FECH, SCP2, FDX1, CAT, HDLBP, LRP5, SORL1",887,119,17911,1.357498129,1,1,0.952059004
GOTERM_BP_FAT,GO:0010977~negative regulation of neuron projection development,11,1.066925315,0.220617657,"RAP1GAP2, RTN4R, SEMA4A, TRPV4, ID1, DTNBP1, PTEN, SEMA3F, FKBP4, B2M, RGMA",887,152,17911,1.461319943,1,1,0.952059004
GOTERM_BP_FAT,GO:0050768~negative regulation of neurogenesis,19,1.842870999,0.223544954,"RAP1GAP2, RTN4R, SEMA4A, CNTF, BDNF, STAT3, DTNBP1, PTEN, SEMA3F, SORL1, RGMA, TRPV4, ID1, APBB1, ATF5, FKBP4, FGFR3, B2M, EIF4E",887,298,17911,1.287459425,1,1,0.952059004
GOTERM_BP_FAT,GO:0061564~axon development,27,2.618816683,0.250702499,"RTN4R, CSF1R, CNTF, RAB3A, AMIGO1, PTEN, TWF2, MTR, ADCY1, SEMA3F, GOLGA4, APOD, APBB1, EPHB1, SCN1B, NTNG2, SEMA4A, DST, LAMB2, BDNF, PTPN11, RGMA, NR4A3, SLC9A6, MYO5B, MAPT, FGFR3",887,455,17911,1.198253156,1,1,0.952059004
GOTERM_BP_FAT,GO:0048812~neuron projection morphogenesis,33,3.200775946,0.253061577,"RTN4R, CSF1R, RAB3A, ROCK2, AMIGO1, PTEN, TWF2, ADCY1, SEMA3F, CLU, GOLGA4, DPYSL4, APBB1, PDLIM5, EPHB1, SCN1B, PACSIN1, NTNG2, SEMA4A, DST, LAMB2, BDNF, DTNBP1, PTPN11, RGMA, IMPACT, NR4A3, SLC9A6, MYO5B, ID1, MAPT, FGFR3, NBL1",887,570,17911,1.169055954,1,1,0.952059004
GOTERM_BP_FAT,GO:0045596~negative regulation of cell differentiation,44,4.267701261,0.253996455,"RTN4R, TRIM72, CNTF, PTEN, LRP5, FBLN1, PIK3R1, SEMA3F, TOB2, CSRP3, CCL9, ZFP36, SIX4, NPHP3, APBB1, XDH, B2M, EIF4E, RAP1GAP2, CD74, STAT5B, SEMA4A, BDNF, ZBTB16, STAT3, DTNBP1, SOD2, SORL1, VASN, RGMA, BCL6, SDHAF2, TRPV4, IRF1, ID1, HIST1H4H, PI16, PPARA, FKBP4, ATF5, TRIB1, FGFR3, CLEC2D, C1QC",887,781,17911,1.137621671,1,1,0.952059004
GOTERM_BP_FAT,GO:0048640~negative regulation of developmental growth,8,0.775945684,0.25550642,"RTN4R, SEMA4A, PTEN, PI16, SEMA3F, FGFR3, LGMN, RGMA",887,104,17911,1.553291128,1,1,0.952059004
